date,CPIAUCSL,CIVPART,GDP,GEPUCURRENT,PPIACO,UNRATE,CLI,GDP_Reference
1997-01-01,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-02,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-03,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-04,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-05,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-06,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-07,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-08,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-09,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-10,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-11,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-12,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-13,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-14,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-15,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-16,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-17,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-18,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-19,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-20,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-21,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-22,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-23,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-24,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-25,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-26,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-27,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-28,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-29,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-30,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-01-31,159.4,67.0,8362.655,74.82882897726066,129.7,5.3,99.99177,99.55502
1997-02-01,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-02,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-03,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-04,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-05,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-06,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-07,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-08,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-09,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-10,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-11,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-12,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-13,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-14,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-15,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-16,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-17,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-18,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-19,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-20,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-21,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-22,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-23,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-24,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-25,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-26,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-27,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-02-28,159.7,66.9,8362.655,77.70148588973895,128.5,5.2,100.106,99.58105
1997-03-01,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-02,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-03,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-04,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-05,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-06,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-07,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-08,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-09,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-10,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-11,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-12,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-13,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-14,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-15,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-16,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-17,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-18,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-19,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-20,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-21,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-22,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-23,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-24,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-25,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-26,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-27,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-28,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-29,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-30,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-03-31,159.8,67.1,8362.655,67.02031948341161,127.3,5.2,100.2291,99.64265
1997-04-01,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-02,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-03,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-04,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-05,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-06,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-07,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-08,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-09,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-10,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-11,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-12,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-13,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-14,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-15,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-16,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-17,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-18,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-19,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-20,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-21,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-22,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-23,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-24,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-25,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-26,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-27,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-28,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-29,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-04-30,159.9,67.1,8518.825,72.89416172615105,127.0,5.1,100.3569,99.72996
1997-05-01,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-02,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-03,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-04,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-05,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-06,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-07,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-08,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-09,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-10,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-11,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-12,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-13,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-14,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-15,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-16,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-17,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-18,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-19,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-20,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-21,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-22,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-23,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-24,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-25,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-26,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-27,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-28,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-29,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-30,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-05-31,159.9,67.1,8518.825,71.62904294035151,127.4,4.9,100.4846,99.82601
1997-06-01,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-02,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-03,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-04,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-05,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-06,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-07,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-08,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-09,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-10,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-11,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-12,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-13,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-14,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-15,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-16,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-17,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-18,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-19,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-20,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-21,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-22,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-23,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-24,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-25,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-26,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-27,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-28,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-29,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-06-30,160.2,67.1,8518.825,77.98744398035167,127.2,5.0,100.607,99.91377
1997-07-01,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-02,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-03,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-04,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-05,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-06,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-07,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-08,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-09,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-10,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-11,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-12,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-13,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-14,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-15,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-16,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-17,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-18,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-19,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-20,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-21,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-22,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-23,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-24,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-25,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-26,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-27,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-28,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-29,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-30,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-07-31,160.4,67.2,8662.823,64.39138455386941,126.9,4.9,100.7142,99.98237
1997-08-01,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-02,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-03,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-04,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-05,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-06,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-07,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-08,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-09,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-10,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-11,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-12,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-13,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-14,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-15,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-16,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-17,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-18,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-19,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-20,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-21,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-22,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-23,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-24,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-25,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-26,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-27,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-28,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-29,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-30,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-08-31,160.8,67.2,8662.823,63.33422038295389,127.2,4.8,100.7913,100.0259
1997-09-01,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-02,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-03,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-04,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-05,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-06,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-07,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-08,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-09,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-10,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-11,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-12,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-13,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-14,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-15,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-16,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-17,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-18,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-19,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-20,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-21,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-22,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-23,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-24,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-25,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-26,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-27,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-28,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-29,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-09-30,161.2,67.1,8662.823,67.91494097186236,127.5,4.9,100.843,100.0434
1997-10-01,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-02,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-03,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-04,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-05,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-06,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-07,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-08,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-09,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-10,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-11,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-12,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-13,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-14,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-15,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-16,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-17,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-18,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-19,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-20,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-21,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-22,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-23,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-24,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-25,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-26,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-27,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-28,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-29,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-30,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-10-31,161.5,67.1,8765.907,82.90953639099747,127.8,4.7,100.8702,100.0407
1997-11-01,161.7,67.2,8765.907,95.43508157438087,127.9,4.6,100.8681,100.0259
